"particip,surveyyear,age,ethnicit,gender,targend,adjectiv,value"
"282,1996,18,White,Men,men,intelligent,1"
"282,1996,18,White,Men,men,loyal to family ties,1"
"282,1996,18,White,Men,men,materialistic,1"
"282,1996,18,White,Men,men,methodical,1"
"282,1996,18,White,Men,men,neat,1"
"282,1996,18,White,Men,men,persistent,1"
"282,1996,18,White,Men,men,practical,1"
"282,1996,18,White,Men,men,progressive,1"
"282,1996,18,White,Men,men,quiet,1"
"282,1996,18,White,Men,men,reserved,1"
"282,1996,18,White,Men,men,scientifically-minded,1"
"282,1996,18,White,Men,men,secretive,1"
"282,1996,18,White,Men,men,shy,1"
"282,1996,18,White,Men,men,sophisticated,1"
"282,1996,18,White,Men,men,suspicious,1"
"282,1996,18,White,Men,men,tradition-loving,1"
"282,1996,18,White,Men,men,unaggressive,1"
"282,1996,18,White,Men,women,ambitious,1"
"282,1996,18,White,Men,women,arrogant,1"
"282,1996,18,White,Men,women,artistic,1"
"282,1996,18,White,Men,women,athletic,1"
"282,1996,18,White,Men,women,attractive,1"
"282,1996,18,White,Men,women,cruel,1"
"282,1996,18,White,Men,women,deceitful,1"
"282,1996,18,White,Men,women,dependent,1"
"282,1996,18,White,Men,women,effeminate,1"
"282,1996,18,White,Men,women,exotic,1"
"282,1996,18,White,Men,women,gregarious,1"
"282,1996,18,White,Men,women,happy-go-lucky,1"
"282,1996,18,White,Men,women,imitative,1"
"282,1996,18,White,Men,women,individualistic,1"
"282,1996,18,White,Men,women,intelligent,1"
"282,1996,18,White,Men,women,lazy,1"
"282,1996,18,White,Men,women,materialistic,1"
"282,1996,18,White,Men,women,neat,1"
"282,1996,18,White,Men,women,nurturant,1"
"282,1996,18,White,Men,women,passionate,1"
"282,1996,18,White,Men,women,promiscuous,1"
"282,1996,18,White,Men,women,quick-tempered,1"
"282,1996,18,White,Men,women,radical,1"
"282,1996,18,White,Men,women,revengeful,1"
"282,1996,18,White,Men,women,rude,1"
"282,1996,18,White,Men,women,shrewd,1"
"282,1996,18,White,Men,women,sophisticated,1"
"282,1996,18,White,Men,women,suggestible,1"
"282,1996,18,White,Men,women,witty,1"
"284,1996,20,White,Men,men,athletic,1"
"284,1996,20,White,Men,men,intelligent,1"
"284,1996,20,White,Men,men,lazy,1"
"284,1996,20,White,Men,men,loyal to family ties,1"
"284,1996,20,White,Men,men,methodical,1"
"284,1996,20,White,Men,men,nationalistic,1"
"284,1996,20,White,Men,men,progressive,1"
"284,1996,20,White,Men,men,promiscuous,1"
"284,1996,20,White,Men,men,quick-tempered,1"
"284,1996,20,White,Men,men,scientifically-minded,1"
"284,1996,20,White,Men,men,straightforward,1"
"284,1996,20,White,Men,women,athletic,1"
"284,1996,20,White,Men,women,dependent,1"
"284,1996,20,White,Men,women,efficient,1"
"284,1996,20,White,Men,women,exotic,1"
"284,1996,20,White,Men,women,loyal to family ties,1"
"284,1996,20,White,Men,women,nationalistic,1"
"284,1996,20,White,Men,women,promiscuous,1"
"284,1996,20,White,Men,women,scientifically-minded,1"
"284,1996,20,White,Men,women,secretive,1"
"285,1996,19,White,Women,men,ambitious,1"
"285,1996,19,White,Women,men,attractive,1"
"285,1996,19,White,Women,men,conceited,1"
"285,1996,19,White,Women,men,conservative,1"
"285,1996,19,White,Women,men,courteous,1"
"285,1996,19,White,Women,men,faithful,1"
"285,1996,19,White,Women,men,intelligent,1"
"285,1996,19,White,Women,men,loyal to family ties,1"
"285,1996,19,White,Women,men,nationalistic,1"
"285,1996,19,White,Women,men,neat,1"
"285,1996,19,White,Women,men,quiet,1"
"285,1996,19,White,Women,men,reserved,1"
"285,1996,19,White,Women,men,scientifically-minded,1"
"285,1996,19,White,Women,men,secretive,1"
"285,1996,19,White,Women,men,sophisticated,1"
"285,1996,19,White,Women,men,traditional,1"
"285,1996,19,White,Women,women,attractive,1"
"285,1996,19,White,Women,women,faithful,1"
"285,1996,19,White,Women,women,intelligent,1"
"285,1996,19,White,Women,women,nationalistic,1"
"285,1996,19,White,Women,women,quiet,1"
"285,1996,19,White,Women,women,reserved,1"
"285,1996,19,White,Women,women,scientifically-minded,1"
"285,1996,19,White,Women,women,sensitive,1"
"285,1996,19,White,Women,women,sophisticated,1"
"286,1996,18,Asian,Men,men,ambitious,1"
"286,1996,18,Asian,Men,men,asexual,1"
"286,1996,18,Asian,Men,men,conservative,1"
"286,1996,18,Asian,Men,men,courteous,1"
"286,1996,18,Asian,Men,men,cowardly,1"
"286,1996,18,Asian,Men,men,efficient,1"
"286,1996,18,Asian,Men,men,honest,1"
"286,1996,18,Asian,Men,men,humorless,1"
"286,1996,18,Asian,Men,men,imitative,1"
"286,1996,18,Asian,Men,men,individualistic,1"
"286,1996,18,Asian,Men,men,industrious,1"
"286,1996,18,Asian,Men,men,inhibited,1"
"286,1996,18,Asian,Men,men,intelligent,1"
"286,1996,18,Asian,Men,men,loyal to family ties,1"
"286,1996,18,Asian,Men,men,methodical,1"
"286,1996,18,Asian,Men,men,nationalistic,1"
"286,1996,18,Asian,Men,men,neat,1"
"286,1996,18,Asian,Men,men,persistent,1"
"286,1996,18,Asian,Men,men,practical,1"
"286,1996,18,Asian,Men,men,quiet,1"
"286,1996,18,Asian,Men,men,religious,1"
"286,1996,18,Asian,Men,men,reserved,1"
"286,1996,18,Asian,Men,men,scientifically-minded,1"
"286,1996,18,Asian,Men,men,secretive,1"
"286,1996,18,Asian,Men,men,sensitive,1"
"286,1996,18,Asian,Men,men,shy,1"
"286,1996,18,Asian,Men,men,traditional,1"
"286,1996,18,Asian,Men,men,unaggressive,1"
"286,1996,18,Asian,Men,women,attractive,1"
"286,1996,18,Asian,Men,women,conceited,1"
"286,1996,18,Asian,Men,women,exotic,1"
"286,1996,18,Asian,Men,women,honest,1"
"286,1996,18,Asian,Men,women,impulsive,1"
"286,1996,18,Asian,Men,women,loyal to family ties,1"
"286,1996,18,Asian,Men,women,neat,1"
"286,1996,18,Asian,Men,women,reserved,1"
"286,1996,18,Asian,Men,women,scientifically-minded,1"
"286,1996,18,Asian,Men,women,secretive,1"
"286,1996,18,Asian,Men,women,sensitive,1"
"286,1996,18,Asian,Men,women,shy,1"
"286,1996,18,Asian,Men,women,suggestible,1"
"289,1996,20,White,Women,men,ambitious,1"
"289,1996,20,White,Women,men,asexual,1"
"289,1996,20,White,Women,men,conservative,1"
"289,1996,20,White,Women,men,efficient,1"
"289,1996,20,White,Women,men,humorless,1"
"289,1996,20,White,Women,men,intelligent,1"
"289,1996,20,White,Women,men,loyal to family ties,1"
"289,1996,20,White,Women,men,meditative,1"
"289,1996,20,White,Women,men,nationalistic,1"
"289,1996,20,White,Women,men,neat,1"
"289,1996,20,White,Women,men,persistent,1"
"289,1996,20,White,Women,men,progressive,1"
"289,1996,20,White,Women,men,quiet,1"
"289,1996,20,White,Women,men,scientifically-minded,1"
"289,1996,20,White,Women,men,secretive,1"
"289,1996,20,White,Women,men,shrewd,1"
"289,1996,20,White,Women,men,shy,1"
"289,1996,20,White,Women,men,traditional,1"
"289,1996,20,White,Women,women,attractive,1"
"289,1996,20,White,Women,women,courteous,1"
"289,1996,20,White,Women,women,exotic,1"
"289,1996,20,White,Women,women,happy-go-lucky,1"
"289,1996,20,White,Women,women,intelligent,1"
"289,1996,20,White,Women,women,loyal to family ties,1"
"289,1996,20,White,Women,women,meditative,1"
"289,1996,20,White,Women,women,persistent,1"
"289,1996,20,White,Women,women,quiet,1"
"289,1996,20,White,Women,women,reserved,1"
"289,1996,20,White,Women,women,scientifically-minded,1"
"289,1996,20,White,Women,women,sensitive,1"
"289,1996,20,White,Women,women,shy,1"
"289,1996,20,White,Women,women,unaggressive,1"
"291,1996,18,White,Men,men,ambitious,1"
"291,1996,18,White,Men,men,conceited,1"
"291,1996,18,White,Men,men,conservative,1"
"291,1996,18,White,Men,men,conventional,1"
"291,1996,18,White,Men,men,humorless,1"
"291,1996,18,White,Men,men,industrious,1"
"291,1996,18,White,Men,men,intelligent,1"
"291,1996,18,White,Men,men,loyal to family ties,1"
"291,1996,18,White,Men,men,methodical,1"
"291,1996,18,White,Men,men,neat,1"
"291,1996,18,White,Men,men,practical,1"
"291,1996,18,White,Men,men,quiet,1"
"291,1996,18,White,Men,men,reserved,1"
"291,1996,18,White,Men,men,scientifically-minded,1"
"291,1996,18,White,Men,men,secretive,1"
"291,1996,18,White,Men,men,shrewd,1"
"291,1996,18,White,Men,men,traditional,1"
"291,1996,18,White,Men,women,attractive,1"
"291,1996,18,White,Men,women,conservative,1"
"291,1996,18,White,Men,women,conventional,1"
"291,1996,18,White,Men,women,efficient,1"
"291,1996,18,White,Men,women,humorless,1"
"291,1996,18,White,Men,women,inhibited,1"
"291,1996,18,White,Men,women,intelligent,1"
"291,1996,18,White,Men,women,loyal to family ties,1"
"291,1996,18,White,Men,women,methodical,1"
"291,1996,18,White,Men,women,neat,1"
"291,1996,18,White,Men,women,practical,1"
"291,1996,18,White,Men,women,quiet,1"
"291,1996,18,White,Men,women,reserved,1"
"291,1996,18,White,Men,women,scientifically-minded,1"
"291,1996,18,White,Men,women,secretive,1"
"292,1996,19,Latinx,Women,men,ambitious,1"
"292,1996,19,Latinx,Women,men,conservative,1"
"292,1996,19,Latinx,Women,men,courteous,1"
"292,1996,19,Latinx,Women,men,dependent,1"
"292,1996,19,Latinx,Women,men,honest,1"
"292,1996,19,Latinx,Women,men,humorless,1"
"292,1996,19,Latinx,Women,men,intelligent,1"
"292,1996,19,Latinx,Women,men,loyal to family ties,1"
"292,1996,19,Latinx,Women,men,meditative,1"
"292,1996,19,Latinx,Women,men,neat,1"
"292,1996,19,Latinx,Women,men,progressive,1"
"292,1996,19,Latinx,Women,men,quiet,1"
"292,1996,19,Latinx,Women,men,reserved,1"
"292,1996,19,Latinx,Women,men,scientifically-minded,1"
"292,1996,19,Latinx,Women,men,shy,1"
"292,1996,19,Latinx,Women,men,unaggressive,1"
"292,1996,19,Latinx,Women,women,conceited,1"
"292,1996,19,Latinx,Women,women,cruel,1"
"292,1996,19,Latinx,Women,women,dependent,1"
"292,1996,19,Latinx,Women,women,exotic,1"
"292,1996,19,Latinx,Women,women,humorless,1"
"292,1996,19,Latinx,Women,women,imitative,1"
"292,1996,19,Latinx,Women,women,materialistic,1"
"292,1996,19,Latinx,Women,women,quick-tempered,1"
"292,1996,19,Latinx,Women,women,sophisticated,1"
"299,1996,19,Latinx,Women,men,ambitious,1"
"299,1996,19,Latinx,Women,men,arrogant,1"
"299,1996,19,Latinx,Women,men,athletic,1"
"299,1996,19,Latinx,Women,men,conceited,1"
"299,1996,19,Latinx,Women,men,conservative,1"
"299,1996,19,Latinx,Women,men,evasive,1"
"299,1996,19,Latinx,Women,men,humorless,1"
"299,1996,19,Latinx,Women,men,imitative,1"
"299,1996,19,Latinx,Women,men,industrious,1"
"299,1996,19,Latinx,Women,men,nationalistic,1"
"299,1996,19,Latinx,Women,men,passionate,1"
"299,1996,19,Latinx,Women,men,promiscuous,1"
"299,1996,19,Latinx,Women,men,quiet,1"
"299,1996,19,Latinx,Women,men,reserved,1"
"299,1996,19,Latinx,Women,men,revengeful,1"
"299,1996,19,Latinx,Women,men,rude,1"
"299,1996,19,Latinx,Women,men,scientifically-minded,1"
"299,1996,19,Latinx,Women,men,shy,1"
"299,1996,19,Latinx,Women,men,straightforward,1"
"299,1996,19,Latinx,Women,women,artistic,1"
"299,1996,19,Latinx,Women,women,conservative,1"
"299,1996,19,Latinx,Women,women,courteous,1"
"299,1996,19,Latinx,Women,women,dependent,1"
"299,1996,19,Latinx,Women,women,efficient,1"
"299,1996,19,Latinx,Women,women,faithful,1"
"299,1996,19,Latinx,Women,women,generous,1"
"299,1996,19,Latinx,Women,women,honest,1"
"299,1996,19,Latinx,Women,women,individualistic,1"
"299,1996,19,Latinx,Women,women,industrious,1"
"299,1996,19,Latinx,Women,women,inhibited,1"
"299,1996,19,Latinx,Women,women,intelligent,1"
"299,1996,19,Latinx,Women,women,loyal to family ties,1"
"299,1996,19,Latinx,Women,women,materialistic,1"
"299,1996,19,Latinx,Women,women,meditative,1"
"299,1996,19,Latinx,Women,women,passionate,1"
"299,1996,19,Latinx,Women,women,quiet,1"
"299,1996,19,Latinx,Women,women,religious,1"
"299,1996,19,Latinx,Women,women,sensitive,1"
"299,1996,19,Latinx,Women,women,traditional,1"
"1,2004,20,White,Women,men,efficient,1"
"1,2004,20,White,Women,men,intelligent,1"
"1,2004,20,White,Women,men,quiet,1"
"1,2004,20,White,Women,men,scientifically-minded,1"
"1,2004,20,White,Women,men,shy,1"
"1,2004,20,White,Women,women,conservative,1"
"1,2004,20,White,Women,women,dependent,1"
"1,2004,20,White,Women,women,intelligent,1"
"1,2004,20,White,Women,women,quiet,1"
"1,2004,20,White,Women,women,shy,1"
"2,2004,18,White,Men,men,efficient,1"
"2,2004,18,White,Men,men,industrious,1"
"2,2004,18,White,Men,men,intelligent,1"
"2,2004,18,White,Men,men,persistent,1"
"2,2004,18,White,Men,men,reserved,1"
"2,2004,18,White,Men,women,quiet,1"
"2,2004,18,White,Men,women,reserved,1"
"2,2004,18,White,Men,women,secretive,1"
"2,2004,18,White,Men,women,shy,1"
"2,2004,18,White,Men,women,traditional,1"
"3,2004,19,White,Women,men,conservative,1"
"3,2004,19,White,Women,men,evasive,1"
"3,2004,19,White,Women,men,intelligent,1"
"3,2004,19,White,Women,men,quiet,1"
"3,2004,19,White,Women,men,traditional,1"
"3,2004,19,White,Women,women,attractive,1"
"3,2004,19,White,Women,women,exotic,1"
"3,2004,19,White,Women,women,quiet,1"
"3,2004,19,White,Women,women,sophisticated,1"
"3,2004,19,White,Women,women,unaggressive,1"
"4,2004,18,Black,Men,men,conservative,1"
"4,2004,18,Black,Men,men,humorless,1"
"4,2004,18,Black,Men,men,industrious,1"
"4,2004,18,Black,Men,men,intelligent,1"
"4,2004,18,Black,Men,men,scientifically-minded,1"
"4,2004,18,Black,Men,women,inhibited,1"
"4,2004,18,Black,Men,women,loyal to family ties,1"
"4,2004,18,Black,Men,women,reserved,1"
"4,2004,18,Black,Men,women,sensitive,1"
"4,2004,18,Black,Men,women,shy,1"
"5,2004,18,Asian,Women,men,courteous,1"
"5,2004,18,Asian,Women,men,dependent,1"
"5,2004,18,Asian,Women,men,faithful,1"
"5,2004,18,Asian,Women,men,scientifically-minded,1"
"5,2004,18,Asian,Women,men,sensitive,1"
"5,2004,18,Asian,Women,women,honest,1"
"5,2004,18,Asian,Women,women,loyal to family ties,1"
"5,2004,18,Asian,Women,women,quiet,1"
"5,2004,18,Asian,Women,women,reserved,1"
"5,2004,18,Asian,Women,women,shy,1"
"6,2004,18,White,Women,men,industrious,1"
"6,2004,18,White,Women,men,intelligent,1"
"6,2004,18,White,Women,men,progressive,1"
"6,2004,18,White,Women,men,scientifically-minded,1"
"6,2004,18,White,Women,men,tradition-loving,1"
"6,2004,18,White,Women,women,artistic,1"
"6,2004,18,White,Women,women,exotic,1"
"6,2004,18,White,Women,women,reserved,1"
"7,2004,18,White,Women,men,conservative,1"
"7,2004,18,White,Women,men,intelligent,1"
"7,2004,18,White,Women,men,loyal to family ties,1"
"7,2004,18,White,Women,men,quiet,1"
"7,2004,18,White,Women,men,scientifically-minded,1"
"7,2004,18,White,Women,women,loyal to family ties,1"
"7,2004,18,White,Women,women,quiet,1"
"7,2004,18,White,Women,women,shy,1"
"7,2004,18,White,Women,women,traditional,1"
"7,2004,18,White,Women,women,unaggressive,1"
"8,2004,22,International,Men,men,materialistic,1"
"8,2004,22,International,Men,men,nationalistic,1"
"8,2004,22,International,Men,men,practical,1"
"8,2004,22,International,Men,men,scientifically-minded,1"
"8,2004,22,International,Men,women,intelligent,1"
"8,2004,22,International,Men,women,quiet,1"
"8,2004,22,International,Men,women,sensitive,1"
"9,2004,19,Asian,Women,men,ambitious,1"
"9,2004,19,Asian,Women,men,efficient,1"
"9,2004,19,Asian,Women,men,honest,1"
"9,2004,19,Asian,Women,men,intelligent,1"
"9,2004,19,Asian,Women,men,quiet,1"
"9,2004,19,Asian,Women,women,courteous,1"
"9,2004,19,Asian,Women,women,efficient,1"
"9,2004,19,Asian,Women,women,intelligent,1"
"9,2004,19,Asian,Women,women,nurturant,1"
"9,2004,19,Asian,Women,women,shy,1"
"10,2004,19,White,Women,men,industrious,1"
"10,2004,19,White,Women,men,intelligent,1"
"10,2004,19,White,Women,men,loyal to family ties,1"
"10,2004,19,White,Women,men,methodical,1"
"10,2004,19,White,Women,men,nationalistic,1"
"10,2004,19,White,Women,women,attractive,1"
"10,2004,19,White,Women,women,intelligent,1"
"10,2004,19,White,Women,women,nationalistic,1"
"10,2004,19,White,Women,women,practical,1"
"10,2004,19,White,Women,women,reserved,1"
"11,2004,20,White,Men,men,efficent,1"
"11,2004,20,White,Men,men,intelligent,1"
"11,2004,20,White,Men,men,reserved,1"
"11,2004,20,White,Men,men,scientifically-minded,1"
"11,2004,20,White,Men,men,shy,1"
"11,2004,20,White,Men,women,loyal to family ties,1"
"11,2004,20,White,Men,women,quiet,1"
"11,2004,20,White,Men,women,reserved,1"
"11,2004,20,White,Men,women,shy,1"
"11,2004,20,White,Men,women,traditional,1"
"12,2004,20,White,Men,men,efficient,1"
"12,2004,20,White,Men,men,industrious,1"
"12,2004,20,White,Men,men,intelligent,1"
"12,2004,20,White,Men,men,progressive,1"
"12,2004,20,White,Men,men,scientifically-minded,1"
"12,2004,20,White,Men,women,intelligent,1"
"12,2004,20,White,Men,women,materialistic,1"
"12,2004,20,White,Men,women,rude,1"
"12,2004,20,White,Men,women,scientifically-minded,1"
"12,2004,20,White,Men,women,shy,1"
"13,2004,19,White,Women,men,honest,1"
"13,2004,19,White,Women,men,intelligent,1"
"13,2004,19,White,Women,men,loyal to family ties,1"
"13,2004,19,White,Women,men,persistent,1"
"13,2004,19,White,Women,men,quiet,1"
"13,2004,19,White,Women,women,intelligent,1"
"13,2004,19,White,Women,women,loyal to family ties,1"
"13,2004,19,White,Women,women,neat,1"
"13,2004,19,White,Women,women,reserved,1"
"13,2004,19,White,Women,women,shy,1"
"14,2004,19,Latinx,Men,men,intelligent,1"
"14,2004,19,Latinx,Men,men,meditative,1"
"14,2004,19,Latinx,Men,men,methodical,1"
"14,2004,19,Latinx,Men,men,reserved,1"
"14,2004,19,Latinx,Men,men,secretive,1"
"14,2004,19,Latinx,Men,women,conservative,1"
"14,2004,19,Latinx,Men,women,courteous,1"
"14,2004,19,Latinx,Men,women,dependent,1"
"14,2004,19,Latinx,Men,women,quiet,1"
"14,2004,19,Latinx,Men,women,traditional,1"
"15,2004,18,White,Men,men,ambitious,1"
"15,2004,18,White,Men,men,efficient,1"
"15,2004,18,White,Men,men,industrious,1"
"15,2004,18,White,Men,men,intelligent,1"
"15,2004,18,White,Men,men,scientifically-minded,1"
"15,2004,18,White,Men,women,ambitious,1"
"15,2004,18,White,Men,women,arrogant,1"
"15,2004,18,White,Men,women,intelligent,1"
"15,2004,18,White,Men,women,promiscuous,1"
"15,2004,18,White,Men,women,quiet,1"
"16,2004,18,White,Women,men,efficient,1"
"16,2004,18,White,Women,men,industrious,1"
"16,2004,18,White,Women,men,intelligent,1"
"16,2004,18,White,Women,men,neat,1"
"16,2004,18,White,Women,men,scientifically-minded,1"
"16,2004,18,White,Women,women,industrious,1"
"16,2004,18,White,Women,women,intelligent,1"
"16,2004,18,White,Women,women,neat,1"
"16,2004,18,White,Women,women,persistent,1"
"16,2004,18,White,Women,women,scientifically-minded,1"
"17,2004,18,International,Women,men,industrious,1"
"17,2004,18,International,Women,men,intelligent,1"
"17,2004,18,International,Women,men,materialistic,1"
"17,2004,18,International,Women,men,quiet,1"
"17,2004,18,International,Women,men,scientifically-minded,1"
"17,2004,18,International,Women,women,intelligent,1"
"17,2004,18,International,Women,women,materialistic,1"
"17,2004,18,International,Women,women,quiet,1"
"17,2004,18,International,Women,women,sensitive,1"
"17,2004,18,International,Women,women,shy,1"
"19,2004,20,White,Women,men,efficient,1"
"19,2004,20,White,Women,men,industrious,1"
"19,2004,20,White,Women,men,intelligent,1"
"19,2004,20,White,Women,men,loyal to family ties,1"
"19,2004,20,White,Women,men,scientifically-minded,1"
"19,2004,20,White,Women,women,intelligent,1"
"19,2004,20,White,Women,women,loyal to family ties,1"
"19,2004,20,White,Women,women,quiet,1"
"19,2004,20,White,Women,women,scientifically-minded,1"
"19,2004,20,White,Women,women,shy,1"
"21,2004,19,White,Women,men,intelligent,1"
"21,2004,19,White,Women,men,materialistic,1"
"21,2004,19,White,Women,men,scientifically-minded,1"
"21,2004,19,White,Women,women,intelligent,1"
"21,2004,19,White,Women,women,materialistic,1"
"21,2004,19,White,Women,women,quiet,1"
"21,2004,19,White,Women,women,sophisticated,1"
"22,2004,18,White,Women,men,efficient,1"
"22,2004,18,White,Women,men,industrious,1"
"22,2004,18,White,Women,men,intelligent,1"
"22,2004,18,White,Women,men,nationalistic,1"
"22,2004,18,White,Women,men,scientifically-minded,1"
"22,2004,18,White,Women,women,courteous,1"
"22,2004,18,White,Women,women,efficient,1"
"22,2004,18,White,Women,women,intelligent,1"
"22,2004,18,White,Women,women,quiet,1"
"22,2004,18,White,Women,women,shy,1"
"23,2004,22,Black,Women,men,ambitious,1"
"23,2004,22,Black,Women,men,athletic,1"
"23,2004,22,Black,Women,men,intelligent,1"
"23,2004,22,Black,Women,men,progressive,1"
"23,2004,22,Black,Women,men,scientifically-minded,1"
"23,2004,22,Black,Women,women,athletic,1"
"23,2004,22,Black,Women,women,intelligent,1"
"23,2004,22,Black,Women,women,quiet,1"
"23,2004,22,Black,Women,women,shy,1"
"23,2004,22,Black,Women,women,submissive,1"
"25,2004,18,White,Women,men,industrious,1"
"25,2004,18,White,Women,men,intelligent,1"
"25,2004,18,White,Women,men,loyal to family ties,1"
"25,2004,18,White,Women,men,nationalistic,1"
"25,2004,18,White,Women,men,religious,1"
"25,2004,18,White,Women,women,efficient,1"
"25,2004,18,White,Women,women,intelligent,1"
"25,2004,18,White,Women,women,loyal to family ties,1"
"25,2004,18,White,Women,women,secretive,1"
"25,2004,18,White,Women,women,shy,1"
"26,2004,18,White,Women,men,courteous,1"
"26,2004,18,White,Women,men,industrious,1"
"26,2004,18,White,Women,men,intelligent,1"
"26,2004,18,White,Women,men,shy,1"
"26,2004,18,White,Women,men,unaggressive,1"
"26,2004,18,White,Women,women,faithful,1"
"26,2004,18,White,Women,women,industrious,1"
"26,2004,18,White,Women,women,materialistic,1"
"26,2004,18,White,Women,women,neat,1"
"26,2004,18,White,Women,women,shy,1"
"27,2004,19,White,Women,men,conservative,1"
"27,2004,19,White,Women,men,intelligent,1"
"27,2004,19,White,Women,men,loyal to family ties,1"
"27,2004,19,White,Women,men,neat,1"
"27,2004,19,White,Women,men,quiet,1"
"27,2004,19,White,Women,women,conservative,1"
"27,2004,19,White,Women,women,dependent,1"
"27,2004,19,White,Women,women,quiet,1"
"27,2004,19,White,Women,women,secretive,1"
"27,2004,19,White,Women,women,shy,1"
"28,2004,19,White,Men,men,efficient,1"
"28,2004,19,White,Men,men,industrious,1"
"28,2004,19,White,Men,men,intelligent,1"
"28,2004,19,White,Men,men,methodical,1"
"28,2004,19,White,Men,men,scientifically-minded,1"
"28,2004,19,White,Men,women,intelligent,1"
"28,2004,19,White,Men,women,methodical,1"
"28,2004,19,White,Men,women,quiet,1"
"28,2004,19,White,Men,women,reserved,1"
"28,2004,19,White,Men,women,scientifically-minded,1"
"29,2004,19,White,Men,men,gregarious,1"
"29,2004,19,White,Men,men,humorless,1"
"29,2004,19,White,Men,men,intelligent,1"
"29,2004,19,White,Men,men,quiet,1"
"29,2004,19,White,Men,men,scientifically-minded,1"
"29,2004,19,White,Men,women,gregarious,1"
"29,2004,19,White,Men,women,intelligent,1"
"29,2004,19,White,Men,women,reserved,1"
"29,2004,19,White,Men,women,shy,1"
"30,2004,22,White,Men,men,ambitious,1"
"30,2004,22,White,Men,men,industrious,1"
"30,2004,22,White,Men,men,intelligent,1"
"30,2004,22,White,Men,men,progressive,1"
"30,2004,22,White,Men,men,scientifically-minded,1"
"30,2004,22,White,Men,women,ambitious,1"
"30,2004,22,White,Men,women,intelligent,1"
"30,2004,22,White,Men,women,progressive,1"
"30,2004,22,White,Men,women,quiet,1"
"30,2004,22,White,Men,women,shy,1"
"31,2004,20,White,Women,men,individualistic,1"
"31,2004,20,White,Women,men,intelligent,1"
"31,2004,20,White,Women,men,quiet,1"
"31,2004,20,White,Women,men,scientifically-minded,1"
"31,2004,20,White,Women,men,straightforward,1"
"31,2004,20,White,Women,women,imitative,1"
"31,2004,20,White,Women,women,individualistic,1"
"31,2004,20,White,Women,women,intelligent,1"
"31,2004,20,White,Women,women,quiet,1"
"31,2004,20,White,Women,women,shrewd,1"
"32,2004,19,White,Women,men,ambitious,1"
"32,2004,19,White,Women,men,asexual,1"
"32,2004,19,White,Women,men,courteous,1"
"32,2004,19,White,Women,men,inhibited,1"
"32,2004,19,White,Women,men,scientifically-minded,1"
"32,2004,19,White,Women,women,conventional,1"
"32,2004,19,White,Women,women,exotic,1"
"32,2004,19,White,Women,women,loyal to family ties,1"
"32,2004,19,White,Women,women,quiet,1"
"32,2004,19,White,Women,women,suggestible,1"
"34,2004,19,Latinx,3,men,arrogant,1"
"34,2004,19,Latinx,3,men,conceited,1"
"34,2004,19,Latinx,3,men,intelligent,1"
"34,2004,19,Latinx,3,men,loyal to family ties,1"
"34,2004,19,Latinx,3,men,scientifically-minded,1"
"34,2004,19,Latinx,3,women,dependent,1"
"34,2004,19,Latinx,3,women,efficient,1"
"34,2004,19,Latinx,3,women,quiet,1"
"34,2004,19,Latinx,3,women,reserved,1"
"34,2004,19,Latinx,3,women,unaggressive,1"
"35,2004,19,White,Women,men,ambitious,1"
"35,2004,19,White,Women,men,efficient,1"
"35,2004,19,White,Women,men,industrious,1"
"35,2004,19,White,Women,men,intelligent,1"
"35,2004,19,White,Women,men,scientifically-minded,1"
"35,2004,19,White,Women,women,artistic,1"
"35,2004,19,White,Women,women,conservative,1"
"35,2004,19,White,Women,women,intelligent,1"
"35,2004,19,White,Women,women,quiet,1"
"35,2004,19,White,Women,women,reserved,1"
"37,2004,18,White,Women,men,ambitious,1"
"37,2004,18,White,Women,men,industrious,1"
"37,2004,18,White,Women,men,loyal to family ties,1"
"37,2004,18,White,Women,men,rude,1"
"37,2004,18,White,Women,men,scientifically-minded,1"
"37,2004,18,White,Women,women,evasive,1"
"37,2004,18,White,Women,women,exotic,1"
"37,2004,18,White,Women,women,quiet,1"
"37,2004,18,White,Women,women,reserved,1"
"37,2004,18,White,Women,women,secretive,1"
"40,2004,18,Asian,Men,men,intelligent,1"
"40,2004,18,Asian,Men,men,scientifically-minded,1"
"40,2004,18,Asian,Men,men,shy,1"
"40,2004,18,Asian,Men,women,attractive,1"
"40,2004,18,Asian,Men,women,intelligent,1"
"40,2004,18,Asian,Men,women,reserved,1"
"40,2004,18,Asian,Men,women,sensitive,1"
"40,2004,18,Asian,Men,women,shy,1"
"41,2004,19,White,Women,men,ambitious,1"
"41,2004,19,White,Women,men,intelligent,1"
"41,2004,19,White,Women,men,loyal to family ties,1"
"41,2004,19,White,Women,men,practical,1"
"41,2004,19,White,Women,men,scientifically-minded,1"
"41,2004,19,White,Women,women,dependent,1"
"41,2004,19,White,Women,women,loyal to family ties,1"
"41,2004,19,White,Women,women,reserved,1"
"41,2004,19,White,Women,women,shy,1"
"41,2004,19,White,Women,women,traditional,1"
"42,2004,18,White,Women,men,efficient,1"
"42,2004,18,White,Women,men,exotic,1"
"42,2004,18,White,Women,men,industrious,1"
"42,2004,18,White,Women,men,intelligent,1"
"42,2004,18,White,Women,men,scientifically-minded,1"
"42,2004,18,White,Women,women,exotic,1"
"42,2004,18,White,Women,women,intelligent,1"
